Alpha,Corr,r2,ztrans2,zc,N2
0.01,EXP:ENJOY,-0.56,-0.632833187,0.115085929,91.94460003
0.01,EXP:ENJOY,-0.55,-0.618381314,0.114868083,93.84646959
0.01,EXP:ENJOY,-0.54,-0.604155603,0.114645604,95.80003922
0.01,EXP:ENJOY,-0.53,-0.59014516,0.114418234,97.80829846
0.01,EXP:ENJOY,-0.52,-0.576339755,0.114185709,99.87442468
0.01,EXP:ENJOY,-0.51,-0.562729769,0.113947778,102.001784
0.01,EXP:ENJOY,-0.5,-0.549306144,0.113704142,104.1939993
0.01,EXP:ENJOY,-0.49,-0.536060337,0.113454499,106.4549355
0.01,EXP:ENJOY,-0.48,-0.522984278,0.113198533,108.7887332
0.01,EXP:ENJOY,-0.47,-0.510070337,0.112935888,111.1998551
0.01,EXP:ENJOY,-0.46,-0.497311288,0.11266622,113.6930755
0.01,EXP:ENJOY,-0.45,-0.484700279,0.112389127,116.2735702
0.01,EXP:ENJOY,-0.44,-0.472230804,0.112104221,118.9468924
0.01,EXP:ENJOY,-0.43,-0.459896681,0.111811052,121.7190792
0.01,EXP:ENJOY,-0.42,-0.447692024,0.111509154,124.5966644
0.01,EXP:ENJOY,-0.41,-0.435611223,0.111198033,127.5867346
0.01,EXP:ENJOY,-0.4,-0.42364893,0.11087715,130.6970118
0.01,EXP:ENJOY,-0.39,-0.411800034,0.110545942,133.9359014
0.01,EXP:ENJOY,-0.38,-0.40005965,0.110203778,137.3126101
0.01,EXP:ENJOY,-0.37,-0.3884231,0.109849986,140.8372159
0.01,EXP:ENJOY,-0.36,-0.376885901,0.109483859,144.5207628
0.01,EXP:ENJOY,-0.35,-0.365443754,0.109104621,148.3754114
0.01,EXP:ENJOY,-0.34,-0.354092529,0.108711438,152.4145727
0.01,EXP:ENJOY,-0.33,-0.342828254,0.108303376,156.6531106
0.01,EXP:ENJOY,-0.32,-0.331647109,0.107879448,161.1074807
0.01,EXP:ENJOY,-0.31,-0.320545409,0.107438561,165.7960084
0.01,EXP:ENJOY,-0.3,-0.309519604,0.106979547,170.7391067
0.01,EXP:ENJOY,-0.29,-0.298566264,0.106501111,175.9596497
0.01,EXP:ENJOY,-0.28,-0.287682072,0.106001803,181.4833741
0.01,EXP:ENJOY,-0.27,-0.276863823,0.105480067,187.3392388
0.01,EXP:ENJOY,-0.26,-0.266108407,0.104934165,193.5600553
0.01,EXP:ENJOY,-0.25,-0.255412812,0.104362177,200.1831121
0.01,EXP:ENJOY,-0.24,-0.244774113,0.10376198,207.2509646
0.01,EXP:ENJOY,-0.23,-0.234189467,0.103131195,214.812453
0.01,EXP:ENJOY,-0.22,-0.223656109,0.102467165,222.9238842
0.01,EXP:ENJOY,-0.21,-0.213171347,0.101766881,231.6505992
0.01,EXP:ENJOY,-0.2,-0.202732554,0.101026997,241.0687154
0.01,EXP:ENJOY,-0.19,-0.192337169,0.100243691,251.2676702
0.01,EXP:ENJOY,-0.18,-0.181982689,0.099412632,262.3531564
0.01,EXP:ENJOY,-0.17,-0.171666664,0.098528833,274.4511938
0.01,EXP:ENJOY,-0.16,-0.161386696,0.097586578,287.7131581
0.01,EXP:ENJOY,-0.15,-0.151140436,0.09657923,302.3227282
0.01,EXP:ENJOY,-0.14,-0.140925576,0.095499058,318.5050115
0.01,EXP:ENJOY,-0.13,-0.13073985,0.094336946,336.5392579
0.01,EXP:ENJOY,-0.12,-0.120581028,0.09308209,356.7763038
0.01,EXP:ENJOY,-0.11,-0.110446916,0.091721493,379.6637632
0.01,EXP:ENJOY,-0.1,-0.100335348,0.090239429,405.7821819
0.01,EXP:ENJOY,-0.09,-0.090244188,0.088616461,435.9000667
0.01,EXP:ENJOY,-0.08,-0.080171325,0.08682834,471.0577841
0.01,EXP:ENJOY,-0.07,-0.070114671,0.084844056,512.7035792
0.01,EXP:ENJOY,-0.06,-0.060072156,0.082623141,562.920592
0.01,EXP:ENJOY,-0.05,-0.050041729,0.080111018,624.8311247
0.01,EXP:ENJOY,-0.04,-0.040021354,0.077231406,703.3624433
0.01,EXP:ENJOY,-0.03,-0.030009005,0.07387183,806.8400488
0.01,EXP:ENJOY,-0.02,-0.020002667,0.069854295,950.7150965
0.01,EXP:ENJOY,-0.01,-0.010000333,0.064864376,1167.963399
0.1,SAT:PWOM,-0.99,-2.646652412,0.067879075,178.1953664
0.1,SAT:PWOM,-0.98,-2.297559925,0.066411654,204.4313201
0.1,SAT:PWOM,-0.97,-2.09229572,0.065382935,223.8863434
0.1,SAT:PWOM,-0.96,-1.945910149,0.064554706,240.2301997
0.1,SAT:PWOM,-0.95,-1.831780823,0.063844421,254.7563097
0.1,SAT:PWOM,-0.94,-1.738049345,0.063212677,268.0896366
0.1,SAT:PWOM,-0.93,-1.65839002,0.062637302,280.5859182
0.1,SAT:PWOM,-0.92,-1.589026915,0.062104459,292.4696858
0.1,SAT:PWOM,-0.91,-1.527524425,0.061604861,303.8932748
0.1,SAT:PWOM,-0.9,-1.47221949,0.061131946,314.9657663
0.1,SAT:PWOM,-0.89,-1.421925871,0.060680893,325.7686539
0.1,SAT:PWOM,-0.88,-1.375767657,0.060248016,336.3649793
0.1,SAT:PWOM,-0.87,-1.33307963,0.059830477,346.8049296
0.1,SAT:PWOM,-0.86,-1.293344672,0.059425947,357.1295329
0.1,SAT:PWOM,-0.85,-1.256152812,0.05903262,367.373013
0.1,SAT:PWOM,-0.84,-1.221173518,0.058648927,377.5645825
0.1,SAT:PWOM,-0.83,-1.188136404,0.05827359,387.7295837
0.1,SAT:PWOM,-0.82,-1.156817465,0.057905527,397.8903937
0.1,SAT:PWOM,-0.81,-1.127029026,0.057543787,408.067103
0.1,SAT:PWOM,-0.8,-1.098612289,0.057187554,418.2779982
0.1,SAT:PWOM,-0.79,-1.071431684,0.056836129,428.539953
0.1,SAT:PWOM,-0.78,-1.045370548,0.056488881,438.868756
0.1,SAT:PWOM,-0.77,-1.020327758,0.056145232,449.2793641
0.1,SAT:PWOM,-0.76,-0.996215082,0.055804714,459.786058
0.1,SAT:PWOM,-0.75,-0.972955075,0.055466825,470.4027125
0.1,SAT:PWOM,-0.74,-0.950479381,0.055131195,481.142809
0.1,SAT:PWOM,-0.73,-0.928727364,0.054797422,492.0196836
0.1,SAT:PWOM,-0.72,-0.907644983,0.054465157,503.0465669
0.1,SAT:PWOM,-0.71,-0.887183863,0.054134077,514.2367003
0.1,SAT:PWOM,-0.7,-0.867300528,0.053803878,525.6034282
0.1,SAT:PWOM,-0.69,-0.847955755,0.053474277,537.160277
0.1,SAT:PWOM,-0.68,-0.829114038,0.053144997,548.92105
0.1,SAT:PWOM,-0.67,-0.810743125,0.052815795,560.899871
0.1,SAT:PWOM,-0.66,-0.792813632,0.052486416,573.1113063
0.1,SAT:PWOM,-0.65,-0.775298706,0.05215663,585.5703992
0.1,SAT:PWOM,-0.64,-0.758173745,0.051826202,598.2927826
0.1,SAT:PWOM,-0.63,-0.741416144,0.05149492,611.2947155
0.1,SAT:PWOM,-0.62,-0.725005088,0.051162585,624.5931813
0.1,SAT:PWOM,-0.61,-0.708921359,0.050828955,638.2060398
0.1,SAT:PWOM,-0.6,-0.693147181,0.050493842,652.1519973
0.1,SAT:PWOM,-0.59,-0.677666068,0.050157049,666.4507779
0.1,SAT:PWOM,-0.58,-0.662462707,0.049818358,681.1232543
0.1,SAT:PWOM,-0.57,-0.647522845,0.049477589,696.1914635
0.1,SAT:PWOM,-0.56,-0.632833187,0.049134513,711.6788689
0.1,SAT:PWOM,-0.55,-0.618381314,0.048788952,727.6103349
0.1,SAT:PWOM,-0.54,-0.604155603,0.048440683,744.0124245
0.1,SAT:PWOM,-0.53,-0.59014516,0.048089511,760.9134457
0.1,SAT:PWOM,-0.52,-0.576339755,0.047735226,778.343699
0.1,SAT:PWOM,-0.51,-0.562729769,0.047377627,796.3356285
0.1,SAT:PWOM,-0.5,-0.549306144,0.04701647,814.9241498
0.1,SAT:PWOM,-0.49,-0.536060337,0.046651542,834.1467467
0.1,SAT:PWOM,-0.48,-0.522984278,0.046282631,854.0437999
0.1,SAT:PWOM,-0.47,-0.510070337,0.045909485,874.6589899
0.1,SAT:PWOM,-0.46,-0.497311288,0.045531868,896.039514
0.1,SAT:PWOM,-0.45,-0.484700279,0.04514952,918.2365747
0.1,SAT:PWOM,-0.44,-0.472230804,0.044762177,941.3057766
0.1,SAT:PWOM,-0.43,-0.459896681,0.044369573,965.3076078
0.1,SAT:PWOM,-0.42,-0.447692024,0.04397143,990.3080561
0.1,SAT:PWOM,-0.41,-0.435611223,0.043567442,1016.379281
0.1,SAT:PWOM,-0.4,-0.42364893,0.04315729,1043.600344
0.1,SAT:PWOM,-0.39,-0.411800034,0.042740656,1072.058013
0.1,SAT:PWOM,-0.38,-0.40005965,0.042317203,1101.847796
0.1,SAT:PWOM,-0.37,-0.3884231,0.041886536,1133.075239
0.1,SAT:PWOM,-0.36,-0.376885901,0.041448303,1165.856902
0.1,SAT:PWOM,-0.35,-0.365443754,0.041002067,1200.322349
0.1,SAT:PWOM,-0.34,-0.354092529,0.040547399,1236.615644
0.1,SAT:PWOM,-0.33,-0.342828254,0.040083844,1274.897586
0.1,SAT:PWOM,-0.32,-0.331647109,0.039610907,1315.348297
0.1,SAT:PWOM,-0.31,-0.320545409,0.039128032,1358.170308
0.1,SAT:PWOM,-0.3,-0.309519604,0.038634672,1403.591823
0.1,SAT:PWOM,-0.29,-0.298566264,0.038130199,1451.871403
0.1,SAT:PWOM,-0.28,-0.287682072,0.037613944,1503.30295
0.1,SAT:PWOM,-0.27,-0.276863823,0.037085197,1558.221979
0.1,SAT:PWOM,-0.26,-0.266108407,0.036543157,1617.01359
0.1,SAT:PWOM,-0.25,-0.255412812,0.035986981,1680.121582
0.1,SAT:PWOM,-0.24,-0.244774113,0.035415719,1748.06062
0.1,SAT:PWOM,-0.23,-0.234189467,0.034828355,1821.43059
0.1,SAT:PWOM,-0.22,-0.223656109,0.034223727,1900.935683
0.1,SAT:PWOM,-0.21,-0.213171347,0.033600595,1987.407421
0.1,SAT:PWOM,-0.2,-0.202732554,0.032957533,2081.835897
0.1,SAT:PWOM,-0.19,-0.192337169,0.032292973,2185.408861
0.1,SAT:PWOM,-0.18,-0.181982689,0.031605134,2299.564459
0.1,SAT:PWOM,-0.17,-0.171666664,0.030891998,2426.06111
0.1,SAT:PWOM,-0.16,-0.161386696,0.030151262,2567.07243
0.1,SAT:PWOM,-0.15,-0.151140436,0.029380269,2725.318459
0.1,SAT:PWOM,-0.14,-0.140925576,0.028575915,2904.250225
0.1,SAT:PWOM,-0.13,-0.13073985,0.02773459,3108.313802
0.1,SAT:PWOM,-0.12,-0.120581028,0.026851963,3343.341294
0.1,SAT:PWOM,-0.11,-0.110446916,0.02592285,3617.139096
0.1,SAT:PWOM,-0.1,-0.100335348,0.024940908,3940.40906
0.1,SAT:PWOM,-0.09,-0.090244188,0.023898151,4328.244135
0.1,SAT:PWOM,-0.08,-0.080171325,0.0227845,4802.65366
0.1,SAT:PWOM,-0.07,-0.070114671,0.021586649,5397.097068
0.1,SAT:PWOM,-0.06,-0.060072156,0.020286526,6165.140293
0.1,SAT:PWOM,-0.05,-0.050041729,0.018858498,7198.474336
0.1,SAT:PWOM,-0.04,-0.040021354,0.017263723,8668.901965
0.1,SAT:PWOM,-0.03,-0.030009005,0.0154382,10942.70414
0.1,SAT:PWOM,-0.02,-0.020002667,0.01326078,14976.67591
0.1,SAT:PWOM,-0.01,-0.010000333,0.010436277,24431.698
0.05,SAT:PWOM,-0.99,-2.646652412,0.08107933,175.3537643
0.05,SAT:PWOM,-0.98,-2.297559925,0.07935064,201.0920362
0.05,SAT:PWOM,-0.97,-2.09229572,0.078138512,220.1668894
0.05,SAT:PWOM,-0.96,-1.945910149,0.077162489,236.1841988
0.05,SAT:PWOM,-0.95,-1.831780823,0.07632535,250.4146775
0.05,SAT:PWOM,-0.94,-1.738049345,0.075580702,263.4722333
0.05,SAT:PWOM,-0.93,-1.65839002,0.074902438,275.7062656
0.05,SAT:PWOM,-0.92,-1.589026915,0.07427425,287.3372783
0.05,SAT:PWOM,-0.91,-1.527524425,0.073685208,298.514842
0.05,SAT:PWOM,-0.9,-1.47221949,0.073127592,309.3460342
0.05,SAT:PWOM,-0.89,-1.421925871,0.072595701,319.9108415
0.05,SAT:PWOM,-0.88,-1.375767657,0.07208521,330.2711073
0.05,SAT:PWOM,-0.87,-1.33307963,0.071592786,340.4760438
0.05,SAT:PWOM,-0.86,-1.293344672,0.071115685,350.5658734
0.05,SAT:PWOM,-0.85,-1.256152812,0.070651748,360.5741386
0.05,SAT:PWOM,-0.84,-1.221173518,0.070199144,370.5294391
0.05,SAT:PWOM,-0.83,-1.188136404,0.069756385,380.4565617
0.05,SAT:PWOM,-0.82,-1.156817465,0.069322177,390.3773956
0.05,SAT:PWOM,-0.81,-1.127029026,0.068895407,400.3115665
0.05,SAT:PWOM,-0.8,-1.098612289,0.068475108,410.2769308
0.05,SAT:PWOM,-0.79,-1.071431684,0.068060456,420.2899424
0.05,SAT:PWOM,-0.78,-1.045370548,0.067650716,430.3659794
0.05,SAT:PWOM,-0.77,-1.020327758,0.067245215,440.5195969
0.05,SAT:PWOM,-0.76,-0.996215082,0.066843358,450.7647099
0.05,SAT:PWOM,-0.75,-0.972955075,0.066444616,461.1147558
0.05,SAT:PWOM,-0.74,-0.950479381,0.0660485,471.5828544
0.05,SAT:PWOM,-0.73,-0.928727364,0.06565456,482.1819188
0.05,SAT:PWOM,-0.72,-0.907644983,0.065262389,492.9247627
0.05,SAT:PWOM,-0.71,-0.887183863,0.064871585,503.824217
0.05,SAT:PWOM,-0.7,-0.867300528,0.064481816,514.8931613
0.05,SAT:PWOM,-0.69,-0.847955755,0.064092718,526.144692
0.05,SAT:PWOM,-0.68,-0.829114038,0.063703993,537.5921074
0.05,SAT:PWOM,-0.67,-0.810743125,0.063315336,549.249044
0.05,SAT:PWOM,-0.66,-0.792813632,0.062926444,561.1295487
0.05,SAT:PWOM,-0.65,-0.775298706,0.06253706,573.2480938
0.05,SAT:PWOM,-0.64,-0.758173745,0.062146911,585.6197191
0.05,SAT:PWOM,-0.63,-0.741416144,0.061755728,598.2600864
0.05,SAT:PWOM,-0.62,-0.725005088,0.061363271,611.1855211
0.05,SAT:PWOM,-0.61,-0.708921359,0.060969282,624.4131565
0.05,SAT:PWOM,-0.6,-0.693147181,0.060573528,637.9609591
0.05,SAT:PWOM,-0.59,-0.677666068,0.060175747,651.8478976
0.05,SAT:PWOM,-0.58,-0.662462707,0.059775726,666.0939268
0.05,SAT:PWOM,-0.57,-0.647522845,0.059373213,680.7202223
0.05,SAT:PWOM,-0.56,-0.632833187,0.058967981,695.7492061
0.05,SAT:PWOM,-0.55,-0.618381314,0.05855977,711.2047523
0.05,SAT:PWOM,-0.54,-0.604155603,0.058148365,727.1122115
0.05,SAT:PWOM,-0.53,-0.59014516,0.057733498,743.4987191
0.05,SAT:PWOM,-0.52,-0.576339755,0.057314929,760.3932287
0.05,SAT:PWOM,-0.51,-0.562729769,0.056892418,777.8267436
0.05,SAT:PWOM,-0.5,-0.549306144,0.056465709,795.8325539
0.05,SAT:PWOM,-0.49,-0.536060337,0.056034515,814.4465035
0.05,SAT:PWOM,-0.48,-0.522984278,0.05559858,833.7071257
0.05,SAT:PWOM,-0.47,-0.510070337,0.05515762,853.6560451
0.05,SAT:PWOM,-0.46,-0.497311288,0.05471136,874.3382312
0.05,SAT:PWOM,-0.45,-0.484700279,0.054259489,895.8024644
0.05,SAT:PWOM,-0.44,-0.472230804,0.053801705,918.1016469
0.05,SAT:PWOM,-0.43,-0.459896681,0.053337673,941.2933789
0.05,SAT:PWOM,-0.42,-0.447692024,0.052867057,965.4404173
0.05,SAT:PWOM,-0.41,-0.435611223,0.052389511,990.6112978
0.05,SAT:PWOM,-0.4,-0.42364893,0.051904665,1016.881085
0.05,SAT:PWOM,-0.39,-0.411800034,0.051412139,1044.332125
0.05,SAT:PWOM,-0.38,-0.40005965,0.050911501,1073.055097
0.05,SAT:PWOM,-0.37,-0.3884231,0.050402339,1103.149882
0.05,SAT:PWOM,-0.36,-0.376885901,0.049884185,1134.727009
0.05,SAT:PWOM,-0.35,-0.365443754,0.049356543,1167.909053
0.05,SAT:PWOM,-0.34,-0.354092529,0.048818924,1202.832165
0.05,SAT:PWOM,-0.33,-0.342828254,0.048270747,1239.64844
0.05,SAT:PWOM,-0.32,-0.331647109,0.047711453,1278.527821
0.05,SAT:PWOM,-0.31,-0.320545409,0.04714038,1319.661386
0.05,SAT:PWOM,-0.3,-0.309519604,0.046556878,1363.264178
0.05,SAT:PWOM,-0.29,-0.298566264,0.045960197,1409.579672
0.05,SAT:PWOM,-0.28,-0.287682072,0.045349564,1458.884197
0.05,SAT:PWOM,-0.27,-0.276863823,0.044724112,1511.493109
0.05,SAT:PWOM,-0.26,-0.266108407,0.044082909,1567.767723
0.05,SAT:PWOM,-0.25,-0.255412812,0.043424957,1628.124017
0.05,SAT:PWOM,-0.24,-0.244774113,0.042749122,1693.043868
0.05,SAT:PWOM,-0.23,-0.234189467,0.042054199,1763.088092
0.05,SAT:PWOM,-0.22,-0.223656109,0.041338838,1838.913939
0.05,SAT:PWOM,-0.21,-0.213171347,0.040601538,1921.29669
0.05,SAT:PWOM,-0.2,-0.202732554,0.039840634,2011.157534
0.05,SAT:PWOM,-0.19,-0.192337169,0.039054268,2109.599821
0.05,SAT:PWOM,-0.18,-0.181982689,0.038240333,2217.956891
0.05,SAT:PWOM,-0.17,-0.171666664,0.037396429,2337.855865
0.05,SAT:PWOM,-0.16,-0.161386696,0.036519853,2471.303044
0.05,SAT:PWOM,-0.15,-0.151140436,0.035607449,2620.803405
0.05,SAT:PWOM,-0.14,-0.140925576,0.034655583,2789.525721
0.05,SAT:PWOM,-0.13,-0.13073985,0.033659954,2981.541372
0.05,SAT:PWOM,-0.12,-0.120581028,0.032615503,3202.171203
0.05,SAT:PWOM,-0.11,-0.110446916,0.03151608,3458.512403
0.05,SAT:PWOM,-0.1,-0.100335348,0.030354221,3760.251491
0.05,SAT:PWOM,-0.09,-0.090244188,0.02912057,4120.981319
0.05,SAT:PWOM,-0.08,-0.080171325,0.027803259,4560.411145
0.05,SAT:PWOM,-0.07,-0.070114671,0.02638668,5108.29854
0.05,SAT:PWOM,-0.06,-0.060072156,0.024849758,5811.882439
0.05,SAT:PWOM,-0.05,-0.050041729,0.023162506,6751.196554
0.05,SAT:PWOM,-0.04,-0.040021354,0.021279882,8074.162055
0.05,SAT:PWOM,-0.03,-0.030009005,0.019127929,10090.29624
0.05,SAT:PWOM,-0.02,-0.020002667,0.01656813,13585.24262
0.05,SAT:PWOM,-0.01,-0.010000333,0.013269668,21407.05655
0.01,SAT:PWOM,-0.99,-2.646652412,0.10706261,169.8399665
0.01,SAT:PWOM,-0.98,-2.297559925,0.104842134,194.6184497
0.01,SAT:PWOM,-0.97,-2.09229572,0.103284577,212.9610168
0.01,SAT:PWOM,-0.96,-1.945910149,0.102030059,228.3499059
0.01,SAT:PWOM,-0.95,-1.831780823,0.100953785,242.0118934
0.01,SAT:PWOM,-0.94,-1.738049345,0.099996241,254.5394992
0.01,SAT:PWOM,-0.93,-1.65839002,0.099123904,266.2698738
0.01,SAT:PWOM,-0.92,-1.589026915,0.098315835,277.4157306
0.01,SAT:PWOM,-0.91,-1.527524425,0.097558,288.1213048
0.01,SAT:PWOM,-0.9,-1.47221949,0.096840494,298.4898085
0.01,SAT:PWOM,-0.89,-1.421925871,0.096155995,308.5983068
0.01,SAT:PWOM,-0.88,-1.375767657,0.095498967,318.5063371
0.01,SAT:PWOM,-0.87,-1.33307963,0.094865072,328.2612703
0.01,SAT:PWOM,-0.86,-1.293344672,0.094250856,337.901746
0.01,SAT:PWOM,-0.85,-1.256152812,0.093653522,347.4599825
0.01,SAT:PWOM,-0.84,-1.221173518,0.093070713,356.963421
0.01,SAT:PWOM,-0.83,-1.188136404,0.092500512,366.4358035
0.01,SAT:PWOM,-0.82,-1.156817465,0.091941252,375.898075
0.01,SAT:PWOM,-0.81,-1.127029026,0.091391535,385.3689621
0.01,SAT:PWOM,-0.8,-1.098612289,0.090850087,394.8655113
0.01,SAT:PWOM,-0.79,-1.071431684,0.09031587,404.4033661
0.01,SAT:PWOM,-0.78,-1.045370548,0.08978792,413.9971492
0.01,SAT:PWOM,-0.77,-1.020327758,0.089265386,423.6606549
0.01,SAT:PWOM,-0.76,-0.996215082,0.088747495,433.4070564
0.01,SAT:PWOM,-0.75,-0.972955075,0.088233557,443.2490547
0.01,SAT:PWOM,-0.74,-0.950479381,0.087722965,453.1989979
0.01,SAT:PWOM,-0.73,-0.928727364,0.087215137,463.2690417
0.01,SAT:PWOM,-0.72,-0.907644983,0.086709529,473.471231
0.01,SAT:PWOM,-0.71,-0.887183863,0.086205644,483.8175847
0.01,SAT:PWOM,-0.7,-0.867300528,0.085703046,494.3201545
0.01,SAT:PWOM,-0.69,-0.847955755,0.085201276,504.9911725
0.01,SAT:PWOM,-0.68,-0.829114038,0.084699931,515.8430532
0.01,SAT:PWOM,-0.67,-0.810743125,0.084198624,526.8884929
0.01,SAT:PWOM,-0.66,-0.792813632,0.083696997,538.1405208
0.01,SAT:PWOM,-0.65,-0.775298706,0.083194666,549.6126246
0.01,SAT:PWOM,-0.64,-0.758173745,0.082691316,561.3187087
0.01,SAT:PWOM,-0.63,-0.741416144,0.082186578,573.2733062
0.01,SAT:PWOM,-0.62,-0.725005088,0.081680151,585.4915011
0.01,SAT:PWOM,-0.61,-0.708921359,0.081171709,597.9891121
0.01,SAT:PWOM,-0.6,-0.693147181,0.080660936,610.7827335
0.01,SAT:PWOM,-0.59,-0.677666068,0.080147519,623.8898183
0.01,SAT:PWOM,-0.58,-0.662462707,0.079631149,637.3287721
0.01,SAT:PWOM,-0.57,-0.647522845,0.079111526,651.1190371
0.01,SAT:PWOM,-0.56,-0.632833187,0.078588339,665.2812279
0.01,SAT:PWOM,-0.55,-0.618381314,0.078061267,679.8372415
0.01,SAT:PWOM,-0.54,-0.604155603,0.077530011,694.8103356
0.01,SAT:PWOM,-0.53,-0.59014516,0.07699425,710.2253266
0.01,SAT:PWOM,-0.52,-0.576339755,0.076453671,726.1086986
0.01,SAT:PWOM,-0.51,-0.562729769,0.075907942,742.4888174
0.01,SAT:PWOM,-0.5,-0.549306144,0.075356729,759.3960742
0.01,SAT:PWOM,-0.49,-0.536060337,0.074799689,776.8631212
0.01,SAT:PWOM,-0.48,-0.522984278,0.074236471,794.9250836
0.01,SAT:PWOM,-0.47,-0.510070337,0.073666732,813.6197976
0.01,SAT:PWOM,-0.46,-0.497311288,0.07309006,832.9882438
0.01,SAT:PWOM,-0.45,-0.484700279,0.072506106,853.0746142
0.01,SAT:PWOM,-0.44,-0.472230804,0.071914442,873.9269641
0.01,SAT:PWOM,-0.43,-0.459896681,0.071314665,895.5974173
0.01,SAT:PWOM,-0.42,-0.447692024,0.070706323,918.1427976
0.01,SAT:PWOM,-0.41,-0.435611223,0.070088972,941.6250298
0.01,SAT:PWOM,-0.4,-0.42364893,0.069462125,966.1118941
0.01,SAT:PWOM,-0.39,-0.411800034,0.068825276,991.6776531
0.01,SAT:PWOM,-0.38,-0.40005965,0.0681779,1018.403876
0.01,SAT:PWOM,-0.37,-0.3884231,0.067519443,1046.380387
0.01,SAT:PWOM,-0.36,-0.376885901,0.066849284,1075.70649
0.01,SAT:PWOM,-0.35,-0.365443754,0.06616682,1106.491936
0.01,SAT:PWOM,-0.34,-0.354092529,0.06547137,1138.858719
0.01,SAT:PWOM,-0.33,-0.342828254,0.064762216,1172.942674
0.01,SAT:PWOM,-0.32,-0.331647109,0.064038606,1208.895473
0.01,SAT:PWOM,-0.31,-0.320545409,0.063299708,1246.887225
0.01,SAT:PWOM,-0.3,-0.309519604,0.062544649,1287.109178
0.01,SAT:PWOM,-0.29,-0.298566264,0.061772487,1329.777238
0.01,SAT:PWOM,-0.28,-0.287682072,0.0609822,1375.136146
0.01,SAT:PWOM,-0.27,-0.276863823,0.060172667,1423.464529
0.01,SAT:PWOM,-0.26,-0.266108407,0.059342704,1475.080778
0.01,SAT:PWOM,-0.25,-0.255412812,0.058490979,1530.350891
0.01,SAT:PWOM,-0.24,-0.244774113,0.057616061,1589.697393
0.01,SAT:PWOM,-0.23,-0.234189467,0.056716374,1653.610971
0.01,SAT:PWOM,-0.22,-0.223656109,0.055790162,1722.664997
0.01,SAT:PWOM,-0.21,-0.213171347,0.054835498,1797.533615
0.01,SAT:PWOM,-0.2,-0.202732554,0.05385024,1879.015184
0.01,SAT:PWOM,-0.19,-0.192337169,0.052831964,1968.062822
0.01,SAT:PWOM,-0.18,-0.181982689,0.051777959,2065.823674
0.01,SAT:PWOM,-0.17,-0.171666664,0.050685158,2173.691606
0.01,SAT:PWOM,-0.16,-0.161386696,0.049550042,2293.378176
0.01,SAT:PWOM,-0.15,-0.151140436,0.048368576,2427.009115
0.01,SAT:PWOM,-0.14,-0.140925576,0.047136061,2577.259527
0.01,SAT:PWOM,-0.13,-0.13073985,0.045847022,2747.544594
0.01,SAT:PWOM,-0.12,-0.120581028,0.044494926,2942.299119
0.01,SAT:PWOM,-0.11,-0.110446916,0.043071953,3167.391957
0.01,SAT:PWOM,-0.1,-0.100335348,0.041568526,3430.766084
0.01,SAT:PWOM,-0.09,-0.090244188,0.039972814,3743.454104
0.01,SAT:PWOM,-0.08,-0.080171325,0.038269683,4121.273019
0.01,SAT:PWOM,-0.07,-0.070114671,0.036439488,4587.771295
0.01,SAT:PWOM,-0.06,-0.060072156,0.034455698,5179.715131
0.01,SAT:PWOM,-0.05,-0.050041729,0.032280936,5958.100818
0.01,SAT:PWOM,-0.04,-0.040021354,0.02985952,7032.640105
0.01,SAT:PWOM,-0.03,-0.030009005,0.027101307,8624.451449
0.01,SAT:PWOM,-0.02,-0.020002667,0.023841307,11263.76975
0.01,SAT:PWOM,-0.01,-0.010000333,0.019703075,16681.95639
0.1,SAT:INTENT,-0.99,-2.646652412,0.072660801,103.4531073
0.1,SAT:INTENT,-0.98,-2.297559925,0.071618328,118.4801081
0.1,SAT:INTENT,-0.97,-2.09229572,0.07087388,129.619602
0.1,SAT:INTENT,-0.96,-1.945910149,0.070266257,138.975212
0.1,SAT:INTENT,-0.95,-1.831780823,0.069739256,147.2883206
0.1,SAT:INTENT,-0.94,-1.738049345,0.069265928,154.9171304
0.1,SAT:INTENT,-0.93,-1.65839002,0.068831036,162.0655256
0.1,SAT:INTENT,-0.92,-1.589026915,0.068425042,168.8621801
0.1,SAT:INTENT,-0.91,-1.527524425,0.068041554,175.39437
0.1,SAT:INTENT,-0.9,-1.47221949,0.067676012,181.7245918
0.1,SAT:INTENT,-0.89,-1.421925871,0.067325043,187.8995302
0.1,SAT:INTENT,-0.88,-1.375767657,0.066986096,193.9552756
0.1,SAT:INTENT,-0.87,-1.33307963,0.066657178,199.9205593
0.1,SAT:INTENT,-0.86,-1.293344672,0.06633667,205.8188484
0.1,SAT:INTENT,-0.85,-1.256152812,0.066023256,211.6697355
0.1,SAT:INTENT,-0.84,-1.221173518,0.065715866,217.4898999
0.1,SAT:INTENT,-0.83,-1.188136404,0.065413557,223.2938336
0.1,SAT:INTENT,-0.82,-1.156817465,0.065115565,229.0943051
0.1,SAT:INTENT,-0.81,-1.127029026,0.06482121,234.9027719
0.1,SAT:INTENT,-0.8,-1.098612289,0.064529886,240.7296644
0.1,SAT:INTENT,-0.79,-1.071431684,0.064241091,246.5845857
0.1,SAT:INTENT,-0.78,-1.045370548,0.063954339,252.4765311
0.1,SAT:INTENT,-0.77,-1.020327758,0.063669237,258.4139793
